"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternSize"
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"247,466392","59,332608","ms/op",2,2
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"466,440942","44,256300","ms/op",2,4
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1771,585015","432,969628","ms/op",2,8
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1397,563180","36,248155","ms/op",2,16
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1418,123629","47,765737","ms/op",2,32
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1419,301068","42,517046","ms/op",2,64
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1408,739332","16,395271","ms/op",2,128
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1410,592682","35,093243","ms/op",2,256
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1399,983343","28,808796","ms/op",2,512
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1406,255699","10,043039","ms/op",2,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"494,436054","122,095752","ms/op",4,2
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1953,690794","338,984932","ms/op",4,4
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1982,976207","46,654680","ms/op",4,8
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1412,275120","53,092939","ms/op",4,16
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1411,151206","28,618891","ms/op",4,32
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1416,964112","68,472968","ms/op",4,64
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1426,862251","34,114123","ms/op",4,128
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1443,990091","242,018456","ms/op",4,256
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1388,476340","18,527982","ms/op",4,512
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1404,448925","17,237794","ms/op",4,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1464,348525","1140,219691","ms/op",8,2
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1991,206987","15,284859","ms/op",8,4
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1514,455375","23,022271","ms/op",8,8
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1451,249158","194,206533","ms/op",8,16
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1416,354670","56,319120","ms/op",8,32
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1409,243226","36,752227","ms/op",8,64
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1418,523714","38,968610","ms/op",8,128
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1419,833777","37,848705","ms/op",8,256
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1410,320644","107,230929","ms/op",8,512
"com.almondtools.stringbench.singlepattern.esmaj.EJKRBenchmark.benchmarkFindInFile","avgt",1,5,"1407,092734","19,065968","ms/op",8,1024
