"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternSize"
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"337,628529","65,127775","ms/op",2,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"1050,732413","45,426532","ms/op",2,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5530,761962","542,263488","ms/op",2,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"7056,674251","634,168050","ms/op",2,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5756,455810","284,993539","ms/op",2,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"6429,959170","44,799306","ms/op",2,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"7150,527116","19,936283","ms/op",2,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"7155,154795","55,708908","ms/op",2,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"7176,812815","36,037031","ms/op",2,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5975,069393","88,415145","ms/op",2,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"783,883528","49,415347","ms/op",4,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3839,058375","405,867292","ms/op",4,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4894,854836","27,137490","ms/op",4,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4302,989412","31,568887","ms/op",4,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5110,282355","35,331936","ms/op",4,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5137,162826","19,175391","ms/op",4,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5149,610090","20,269539","ms/op",4,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4643,057889","32,950565","ms/op",4,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5087,982670","26,087910","ms/op",4,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4570,317769","58,718875","ms/op",4,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"1999,934476","844,747377","ms/op",8,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3566,746375","22,080026","ms/op",8,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3204,231376","175,028613","ms/op",8,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3539,856904","23,924641","ms/op",8,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3862,620154","40,095887","ms/op",8,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3868,295513","33,399534","ms/op",8,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3003,093146","4,875376","ms/op",8,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3894,039965","104,167487","ms/op",8,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3024,622643","30,094522","ms/op",8,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3085,805523","20,787345","ms/op",8,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2782,403150","262,601868","ms/op",16,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2908,905474","23,346546","ms/op",16,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2674,787638","104,800531","ms/op",16,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2595,400346","21,494912","ms/op",16,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3396,156324","377,710610","ms/op",16,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2503,849360","15,179288","ms/op",16,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"3049,911029","42,642739","ms/op",16,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2485,196462","43,545732","ms/op",16,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2607,999422","8,643571","ms/op",16,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2623,223658","25,936502","ms/op",16,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2804,520946","124,910219","ms/op",32,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2457,623407","18,131813","ms/op",32,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2409,266490","24,735673","ms/op",32,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2387,900014","40,940507","ms/op",32,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2399,311836","33,304134","ms/op",32,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2411,442847","137,727904","ms/op",32,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2831,485020","34,439940","ms/op",32,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2256,191581","23,235650","ms/op",32,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2396,084010","50,850202","ms/op",32,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2394,720392","99,473443","ms/op",32,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2773,702617","8,494865","ms/op",64,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2149,065922","31,435181","ms/op",64,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2181,220869","19,326913","ms/op",64,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2139,649753","22,312889","ms/op",64,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2152,623818","21,325457","ms/op",64,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2279,898855","22,795810","ms/op",64,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2143,017311","31,675847","ms/op",64,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2248,757800","30,770487","ms/op",64,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2266,993078","35,860004","ms/op",64,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2328,564842","14,261889","ms/op",64,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2536,276747","46,346641","ms/op",128,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2258,668955","7,405542","ms/op",128,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2088,846960","29,084513","ms/op",128,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2089,664436","43,922378","ms/op",128,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2087,910909","26,293229","ms/op",128,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2239,844352","29,784034","ms/op",128,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2082,067318","9,080525","ms/op",128,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2085,967756","25,076437","ms/op",128,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2082,777744","31,953680","ms/op",128,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"2077,981044","24,479857","ms/op",128,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5779,171851","281,478519","ms/op",256,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5253,337480","29,695951","ms/op",256,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5198,583647","75,950717","ms/op",256,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5726,626189","134,916369","ms/op",256,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5109,985680","39,578055","ms/op",256,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5846,250663","201,381102","ms/op",256,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5922,852300","104,865443","ms/op",256,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5248,469651","53,476068","ms/op",256,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5125,682717","69,243222","ms/op",256,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5140,723563","159,540031","ms/op",256,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5438,438972","22,000101","ms/op",512,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4531,972189","27,675663","ms/op",512,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5498,530517","668,893591","ms/op",512,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5480,346553","31,502519","ms/op",512,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5560,896627","86,008921","ms/op",512,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4524,241654","49,452829","ms/op",512,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5351,315303","37,359598","ms/op",512,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4539,142136","182,741451","ms/op",512,256
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4514,973269","31,734460","ms/op",512,512
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5567,574588","1052,781392","ms/op",512,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5120,439029","51,062771","ms/op",1024,2
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4191,450883","27,524931","ms/op",1024,4
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4189,432732","18,316051","ms/op",1024,8
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4213,643598","181,417114","ms/op",1024,16
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"5276,902181","865,239871","ms/op",1024,32
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4209,318357","102,099185","ms/op",1024,64
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4998,949005","24,544953","ms/op",1024,128
"com.almondtools.stringbench.singlepattern.esmaj.EJSMOABenchmark.benchmarkFindInFile","avgt",1,5,"4219,081806","82,899271","ms/op",1024,256
