"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternNumber","Param: patternSize"
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"0,574412",NaN,"ms/op",2,2,2
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"21,581251",NaN,"ms/op",2,2,16
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,160256",NaN,"ms/op",2,2,32
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,598953",NaN,"ms/op",2,2,64
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,432662",NaN,"ms/op",2,2,128
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,254271",NaN,"ms/op",2,2,256
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"18,350368",NaN,"ms/op",2,8,32
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,087363",NaN,"ms/op",2,8,64
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"17,796313",NaN,"ms/op",2,8,128
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"16,864171",NaN,"ms/op",2,8,256
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"19,082465",NaN,"ms/op",2,32,32
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"19,978568",NaN,"ms/op",2,32,64
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"19,690336",NaN,"ms/op",2,32,128
"com.almondtools.stringbench.ACAhoCorasickBenchmark.benchmarkFind","avgt",1,2,"20,198275",NaN,"ms/op",2,32,256
