"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternNumber","Param: patternSize"
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"647,163283","404,843916","ms/op",2,2,2
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"111,694080","8,922029","ms/op",2,2,4
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"59,593257","10,172003","ms/op",2,2,8
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"52,992816","0,718341","ms/op",2,2,16
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"50,988708","0,591530","ms/op",2,2,32
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"52,461438","1,013271","ms/op",2,2,64
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"50,194429","0,529285","ms/op",2,2,128
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"56,182925","2,350697","ms/op",2,2,256
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"50,846673","0,560885","ms/op",2,2,512
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"52,300118","1,370689","ms/op",2,2,1024
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"1302,084197","1472,654458","ms/op",2,8,2
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"190,140399","60,824894","ms/op",2,8,4
"com.almondtools.stringbench.multipattern.stringsearchalgorithms.SCAhoCorasickByteBenchmark.benchmarkFindInFile","avgt",1,5,"69,084889","1,993862","ms/op",2,8,8
