"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternNumber","Param: patternSize"
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"368,265047","74,122160","ms/op",2,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"847,503471","279,786910","ms/op",2,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"2718,106670","157,547181","ms/op",2,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3763,258359","85,982459","ms/op",2,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3374,472152","55,684330","ms/op",2,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3437,849166","29,239036","ms/op",2,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3434,405017","161,233987","ms/op",2,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3286,025015","31,525253","ms/op",2,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3431,443855","55,040520","ms/op",2,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"3402,672932","27,147362","ms/op",2,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"594,101322","83,430058","ms/op",4,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1698,214888","67,356526","ms/op",4,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1845,144979","36,863751","ms/op",4,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1652,393978","7,006610","ms/op",4,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1723,063174","57,909332","ms/op",4,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1664,084838","78,608525","ms/op",4,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1672,070950","53,299246","ms/op",4,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1701,584354","117,743348","ms/op",4,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1666,765901","40,395484","ms/op",4,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1731,323937","23,725301","ms/op",4,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1298,801215","76,403863","ms/op",8,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1647,098561","119,685263","ms/op",8,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1326,182542","29,634140","ms/op",8,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1230,572377","21,502860","ms/op",8,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1194,600217","36,405268","ms/op",8,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1191,454324","32,865776","ms/op",8,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1189,138540","25,269630","ms/op",8,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1169,404807","23,416823","ms/op",8,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1188,135224","20,264521","ms/op",8,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1193,050441","23,557057","ms/op",8,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1669,641012","48,275060","ms/op",16,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1431,420409","51,121174","ms/op",16,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1206,871404","36,280540","ms/op",16,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1104,678775","54,760359","ms/op",16,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1042,052137","15,081057","ms/op",16,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1027,483798","5,742743","ms/op",16,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1033,332307","15,246878","ms/op",16,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1033,755533","18,038994","ms/op",16,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1030,579324","12,747388","ms/op",16,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1048,444342","26,142573","ms/op",16,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1771,293891","38,895961","ms/op",32,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1412,253266","24,646222","ms/op",32,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1154,108987","22,073562","ms/op",32,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1043,356630","22,633355","ms/op",32,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"987,859586","30,518546","ms/op",32,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"984,931108","31,543210","ms/op",32,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"980,733268","25,375156","ms/op",32,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"979,471603","41,273149","ms/op",32,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"984,984989","19,493002","ms/op",32,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"983,187403","121,552865","ms/op",32,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1734,173312","71,832363","ms/op",64,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1332,142285","38,263309","ms/op",64,,4
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1120,798943","43,841167","ms/op",64,,8
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1015,286268","40,556787","ms/op",64,,16
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"962,947275","24,722609","ms/op",64,,32
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"964,971078","40,977228","ms/op",64,,64
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"953,465543","27,916698","ms/op",64,,128
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"956,163895","47,652857","ms/op",64,,256
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"954,783891","12,018289","ms/op",64,,512
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"945,001812","8,334171","ms/op",64,,1024
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1782,626417","32,987709","ms/op",128,,2
"com.almondtools.stringbench.BSBoyerMooreHorspoolBenchmark.benchmarkFind","avgt",1,5,"1322,806049","35,799221","ms/op",128,,4
