"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternNumber","Param: patternSize"
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"0,132269",NaN,"ms/op",2,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"0,442729",NaN,"ms/op",2,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"32,003552",NaN,"ms/op",2,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"546,225465",NaN,"ms/op",2,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"546,242931",NaN,"ms/op",2,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"542,606906",NaN,"ms/op",2,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"546,124020",NaN,"ms/op",2,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"545,748240",NaN,"ms/op",2,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"0,404771",NaN,"ms/op",4,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"22,161154",NaN,"ms/op",4,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"303,888000",NaN,"ms/op",4,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"303,191455",NaN,"ms/op",4,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"320,398236",NaN,"ms/op",4,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"317,329433",NaN,"ms/op",4,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"319,647959",NaN,"ms/op",4,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"310,366206",NaN,"ms/op",4,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"1,187324",NaN,"ms/op",8,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"167,768941",NaN,"ms/op",8,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"168,106038",NaN,"ms/op",8,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"168,216397",NaN,"ms/op",8,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"162,476417",NaN,"ms/op",8,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"166,408567",NaN,"ms/op",8,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"169,248509",NaN,"ms/op",8,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"160,770097",NaN,"ms/op",8,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"8,609624",NaN,"ms/op",16,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"98,398500",NaN,"ms/op",16,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"90,728520",NaN,"ms/op",16,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"85,604081",NaN,"ms/op",16,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"84,956664",NaN,"ms/op",16,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"85,638784",NaN,"ms/op",16,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"85,640478",NaN,"ms/op",16,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"84,961137",NaN,"ms/op",16,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"19,990961",NaN,"ms/op",32,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"454,310311",NaN,"ms/op",32,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"448,811767",NaN,"ms/op",32,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"469,679392",NaN,"ms/op",32,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"458,049558",NaN,"ms/op",32,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"480,459512",NaN,"ms/op",32,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"462,327080",NaN,"ms/op",32,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"458,458758",NaN,"ms/op",32,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"59,864227",NaN,"ms/op",64,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"44,779950",NaN,"ms/op",64,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"46,656574",NaN,"ms/op",64,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"41,612988",NaN,"ms/op",64,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"43,156925",NaN,"ms/op",64,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"42,492164",NaN,"ms/op",64,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,2,"44,528395",NaN,"ms/op",64,,128
