"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternSize"
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"296,609856","30,848870","ms/op",2,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"705,366371","28,990852","ms/op",2,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3406,971850","506,017647","ms/op",2,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3816,459382","57,411650","ms/op",2,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3788,233938","58,851581","ms/op",2,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3870,232116","64,367311","ms/op",2,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3854,989919","77,035813","ms/op",2,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3846,404814","509,842105","ms/op",2,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3821,573640","119,616402","ms/op",2,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3845,667699","94,957899","ms/op",2,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"591,833150","61,715699","ms/op",4,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2596,658072","351,119020","ms/op",4,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3394,297518","34,886461","ms/op",4,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3274,269792","61,906087","ms/op",4,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3177,654350","15,830887","ms/op",4,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3346,398025","11,569990","ms/op",4,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3268,708623","347,214956","ms/op",4,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3325,418609","31,688890","ms/op",4,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3290,898039","42,412830","ms/op",4,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"3206,042106","24,568365","ms/op",4,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"1738,952343","1139,631052","ms/op",8,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2558,564974","22,311357","ms/op",8,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2579,064005","34,395579","ms/op",8,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2589,216811","34,424803","ms/op",8,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2581,314351","25,973777","ms/op",8,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2784,612227","41,236264","ms/op",8,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2559,092488","7,180719","ms/op",8,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2702,010193","244,044526","ms/op",8,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2578,543516","28,095237","ms/op",8,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2572,385438","115,281611","ms/op",8,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2013,894990","446,144238","ms/op",16,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2323,852011","30,723143","ms/op",16,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2281,617818","36,293068","ms/op",16,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2283,362280","32,122036","ms/op",16,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2288,971606","16,159011","ms/op",16,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2351,909933","9,881648","ms/op",16,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2282,116755","25,638198","ms/op",16,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2346,510681","26,025385","ms/op",16,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2284,599359","15,584473","ms/op",16,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2273,460125","26,306891","ms/op",16,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2056,426256","131,965782","ms/op",32,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2147,569026","23,612239","ms/op",32,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2137,762159","27,244150","ms/op",32,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2145,680567","37,480285","ms/op",32,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2138,071942","29,139512","ms/op",32,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2200,655249","18,183649","ms/op",32,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2190,041715","40,208140","ms/op",32,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2144,364780","29,223538","ms/op",32,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2152,008062","24,815240","ms/op",32,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2143,654584","25,551550","ms/op",32,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2084,767434","16,776086","ms/op",64,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2098,221433","19,250260","ms/op",64,4
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2084,820328","15,351448","ms/op",64,8
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2110,150755","199,726805","ms/op",64,16
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2078,685144","26,497027","ms/op",64,32
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2106,926377","36,505971","ms/op",64,64
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2087,031833","15,767511","ms/op",64,128
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2090,453417","32,092097","ms/op",64,256
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2090,814435","21,370245","ms/op",64,512
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2087,889340","21,482900","ms/op",64,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2061,272415","30,097075","ms/op",128,2
"com.almondtools.stringbench.singlepattern.esmaj.EJMPBenchmark.benchmarkFindInFile","avgt",1,5,"2064,690762","24,526959","ms/op",128,4
