"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternSize"
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"256,678219","34,856747","ms/op",2,2
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"652,729507","33,576466","ms/op",2,4
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3184,316023","408,742586","ms/op",2,8
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3929,388629","53,499818","ms/op",2,16
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3791,735415","22,720943","ms/op",2,32
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3823,283919","15,879546","ms/op",2,64
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3786,519238","38,846697","ms/op",2,128
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3782,309776","29,111896","ms/op",2,256
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3866,671825","16,155787","ms/op",2,512
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"3760,842161","98,205876","ms/op",2,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"560,713519","112,136658","ms/op",4,2
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1953,966309","413,576636","ms/op",4,4
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1988,440065","27,168569","ms/op",4,8
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1770,150565","21,909544","ms/op",4,16
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1834,075318","32,001022","ms/op",4,32
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1815,441535","32,629318","ms/op",4,64
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1785,494603","23,009982","ms/op",4,128
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1820,029778","69,642754","ms/op",4,256
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1798,489769","19,430531","ms/op",4,512
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1845,175631","34,320133","ms/op",4,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1474,214846","976,615859","ms/op",8,2
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1723,994429","13,153059","ms/op",8,4
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1374,598443","28,487346","ms/op",8,8
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1255,198098","7,774225","ms/op",8,16
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1245,054844","19,432399","ms/op",8,32
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1237,728449","20,634108","ms/op",8,64
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1237,123883","17,531052","ms/op",8,128
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1233,088654","20,177174","ms/op",8,256
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1230,257426","11,612488","ms/op",8,512
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1245,957745","20,537943","ms/op",8,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1697,808390","425,159390","ms/op",16,2
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1479,549284","31,033794","ms/op",16,4
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1221,104387","23,188821","ms/op",16,8
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1115,072938","21,226885","ms/op",16,16
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1086,735786","20,194174","ms/op",16,32
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1062,592228","24,528152","ms/op",16,64
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1058,084352","16,011854","ms/op",16,128
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1061,192680","15,369453","ms/op",16,256
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1080,274873","27,972476","ms/op",16,512
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1089,149076","11,468876","ms/op",16,1024
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1652,084087","38,503628","ms/op",32,2
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1364,274560","13,152887","ms/op",32,4
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1155,547512","22,748691","ms/op",32,8
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1056,991428","22,053692","ms/op",32,16
"com.almondtools.stringbench.singlepattern.esmaj.EJQSBenchmark.benchmarkFindInFile","avgt",1,5,"1024,612021","16,237902","ms/op",32,32
